student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;risk_cluster;total_time_spent;procrastination_index;late_submission_count
679039;633;36;17.58333333;37;80.75;4;27.75;4;65;0;1266;-3.375;6
679059;1998;59;33.86440678;62;0;0;59.8;5;65;0;3996;8;0
679114;7;2;3.5;2;0;0;77.75;4;30;0;14;3;0
679114;7;2;3.5;2;0;0;77.75;4;65;0;14;3;0
679128;1934;116;16.67241379;118;92.5;4;0;0;85;0;3868;-3.25;4
679174;1361;45;30.24444444;53;0;0;85.8;5;65;0;2722;1.8;0
679179;194;9;21.55555556;8;78;1;81;2;40;0;388;-0.333333333;1
679179;194;9;21.55555556;8;78;1;81;2;40;0;388;-0.333333333;1
679207;10;2;5;0;0;0;86.5;4;30;0;20;0.5;0
679207;10;2;5;0;0;0;86.5;4;65;0;20;0.5;0
679218;286;27;10.59259259;14;0;0;41.8;5;65;0;572;1.2;0
679232;1428;46;31.04347826;29;0;0;45;5;65;0;2856;-0.8;1
679271;135;16;8.4375;10;44;1;38;1;30;0;270;-1;1
679325;2;1;2;0;0;0;0;0;30;0;4;0;0
679363;267;7;38.14285714;14;44;1;50;1;40;0;534;-1.5;1
679386;673;34;19.79411765;61;69;11;59.44444444;9;65;0;1346;1.5;6
679386;673;34;19.79411765;61;69;11;59.44444444;9;65;0;1346;1.5;6
679431;3087;173;17.84393064;84;99;4;96.75;4;85;0;6174;2.75;4
679431;3087;173;17.84393064;84;99;4;96.75;4;30;0;6174;2.75;4
679439;381;22;17.31818182;26;0;0;87.5;2;40;0;762;0.5;0
679451;2737;119;23;123;91.5;4;97.5;4;85;0;5474;-1.375;4
679457;305;25;12.2;26;0;0;65;2;40;0;610;-1;1
679468;55;5;11;28;0;0;0;0;30;0;110;0;0
679529;1035;33;31.36363636;15;46.5;2;50;1;30;0;2070;-1.666666667;2
679539;52;2;26;8;0;0;0;0;40;0;104;0;0
679539;52;2;26;8;0;0;0;0;30;0;104;0;0
679559;500;20;25;35;0;0;61.4;5;65;0;1000;2.2;0
679569;583;32;18.21875;40;66.5;4;79.875;8;40;0;1166;-0.25;5
679569;583;32;18.21875;40;66.5;4;79.875;8;85;0;1166;-0.25;5
679599;756;38;19.89473684;78;89;1;86;1;30;0;1512;-1.5;1
679663;214;24;8.916666667;16;67;3;67.33333333;3;65;0;428;-1.166666667;4
679716;479;25;19.16;20;0;0;63.2;5;65;0;958;4;0
679724;343;21;16.33333333;12;0;0;81;2;30;0;686;13.5;0
679726;25;1;25;3;0;0;0;0;30;0;50;0;0
679733;4290;154;27.85714286;249;99.5;4;96.5;4;85;0;8580;7.625;4
679750;7882;126;62.55555556;63;89.5;4;84;4;65;0;15764;-1.25;4
679798;1168;64;18.25;113;0;0;41.2;5;65;0;2336;2.6;0
679828;426;59;7.220338983;66;0;0;88;5;85;0;852;-2.4;2
679886;2482;132;18.8030303;116;92;4;91.25;4;85;0;4964;-1.25;4
679918;508;33;15.39393939;25;0;0;40.6;5;65;0;1016;2;1
679939;482;42;11.47619048;44;89.66666667;9;78.66666667;9;65;0;964;9.722222222;6
679939;482;42;11.47619048;44;89.66666667;9;78.66666667;9;65;0;964;9.722222222;6
679959;666;36;18.5;30;81.75;4;83.75;4;65;0;1332;1.625;5
679967;1294;70;18.48571429;29;0;0;75.2;5;65;0;2588;0.2;1
679971;186;18;10.33333333;30;0;0;49.8;5;40;0;372;4;0
679989;186;8;23.25;9;0;0;92;2;30;0;372;3.5;1
680002;1202;76;15.81578947;131;91;4;86.5;4;85;0;2404;0.125;4
680009;854;43;19.86046512;52;0;0;47;5;65;0;1708;7;0
680027;9544;222;42.99099099;231;99.09090909;11;97.88888889;9;85;0;19088;47.3;6
680027;9544;222;42.99099099;231;99.09090909;11;97.88888889;9;85;0;19088;47.3;6
680133;1077;42;25.64285714;18;100;4;92;4;85;0;2154;-1.5;4
680133;1077;42;25.64285714;18;100;4;92;4;85;0;2154;-1.5;4
680145;389;22;17.68181818;21;69.6;10;56.85714286;7;30;0;778;16.05882353;5
680145;389;22;17.68181818;21;69.6;10;56.85714286;7;65;0;778;16.05882353;5
680146;1916;69;27.76811594;45;0;0;56.2;5;65;0;3832;0.8;0
680162;886;20;44.3;23;0;0;64.8;5;65;0;1772;4.8;0
680174;1046;56;18.67857143;154;0;0;60.8;5;40;0;2092;0.2;1
680187;1585;97;16.34020619;85;98.5;4;94.75;4;65;0;3170;-1.625;5
680219;1353;59;22.93220339;26;0;0;78;5;65;0;2706;3.8;0
680222;213;13;16.38461538;8;0;1;0;0;30;0;426;-1.5;1
680222;213;13;16.38461538;8;0;1;0;0;30;0;426;-1.5;1
680267;655;54;12.12962963;37;67;4;77.625;8;65;0;1310;-1.416666667;5
680267;655;54;12.12962963;37;67;4;77.625;8;65;0;1310;-1.416666667;5
680290;1503;54;27.83333333;35;0;0;43.2;5;65;0;3006;1.6;0
680453;245;17;14.41176471;19;0;0;46.4;5;65;0;490;3.2;0
680471;778;66;11.78787879;22;0;0;74.4;5;40;0;1556;2.6;0
680492;4398;145;30.33103448;221;85.25;4;81.7;10;65;0;8796;0.785714286;4
680492;4398;145;30.33103448;221;85.25;4;81.7;10;65;0;8796;0.785714286;4
680522;36;3;12;5;0;0;0;0;30;0;72;0;0
680530;221;22;10.04545455;5;0;0;65;5;65;0;442;-16.4;1
680541;435;23;18.91304348;30;0;0;90;5;65;0;870;-0.8;1
680545;2536;101;25.10891089;101;0;0;40.6;5;65;0;5072;5.4;0
680559;587;37;15.86486486;57;0;0;78.8;5;40;0;1174;-4.4;2
680591;495;43;11.51162791;44;0;0;89;3;30;0;990;0.333333333;0
680602;414;35;11.82857143;65;88.75;4;66.5;4;65;0;828;-1.625;4
680687;2447;69;35.46376812;372;97;4;97.66666667;3;85;0;4894;-1.714285714;4
680698;1;1;1;0;0;0;0;0;30;0;2;0;0
680698;1;1;1;0;0;0;0;0;30;0;2;0;0
680723;2239;96;23.32291667;27;0;0;69.4;5;85;0;4478;2;0
680765;1609;143;11.25174825;37;54.75;4;58;8;40;0;3218;-0.666666667;5
680765;1609;143;11.25174825;37;54.75;4;58;8;65;0;3218;-0.666666667;5
680787;1503;65;23.12307692;76;0;0;52;5;65;0;3006;3.2;0
680798;2153;82;26.25609756;219;0;0;71;5;65;0;4306;1.6;0
680804;1927;107;18.00934579;122;69.5;4;80.375;8;65;0;3854;-2.583333333;8
680804;1927;107;18.00934579;122;69.5;4;80.375;8;65;0;3854;-2.583333333;8
680862;64;10;6.4;10;0;0;68.2;5;65;0;128;-1.8;1
680878;7;3;2.333333333;1;0;0;1;1;30;0;14;1;0
680890;630;47;13.40425532;69;100;2;98;1;30;0;1260;-1.333333333;2
680918;1230;74;16.62162162;27;0;0;48.6;5;65;0;2460;0.4;0
680926;1267;128;9.8984375;34;0;0;82.6;5;85;0;2534;0;1
680970;1060;53;20;23;0;0;87.4;5;85;0;2120;6.8;0
681150;2750;110;25;64;0;0;76.4;5;65;0;5500;3.8;0
681165;2065;46;44.89130435;125;99;4;95.25;4;65;0;4130;-0.5;4
681174;686;56;12.25;51;92.25;4;90.5;4;85;0;1372;-0.625;4
681222;1430;67;21.34328358;58;0;0;89.2;5;85;0;2860;-1.6;2
681235;1144;117;9.777777778;75;73.36363636;11;73.66666667;9;65;0;2288;7.6;6
681235;1144;117;9.777777778;75;73.36363636;11;73.66666667;9;65;0;2288;7.6;6
681289;1340;51;26.2745098;39;0;0;71.2;5;40;0;2680;0.4;0
681302;820;36;22.77777778;59;85.75;4;77.25;8;65;0;1640;-0.583333333;4
681302;820;36;22.77777778;59;85.75;4;77.25;8;65;0;1640;-0.583333333;4
681335;257;21;12.23809524;26;88;3;84;2;30;0;514;87.8;1
681335;257;21;12.23809524;26;88;3;84;2;30;0;514;87.8;1
681384;30;2;15;4;0;0;0;0;40;0;60;0;0
681566;1158;89;13.01123596;47;0;0;75.4;5;65;0;2316;-0.4;2
681581;1753;50;35.06;51;0;0;61.2;5;65;0;3506;6.2;0
681642;717;54;13.27777778;26;95.75;4;92;4;65;0;1434;0.75;4
681710;77;11;7;9;0;0;100;1;40;0;154;2;0
681716;2043;73;27.98630137;71;0;0;75.6;5;85;0;4086;12;0
681731;1138;66;17.24242424;59;92.75;4;0;0;85;0;2276;-3.25;4
681752;97;11;8.818181818;6;0;0;100;1;40;0;194;1;0
681798;1009;34;29.67647059;16;0;0;65.8;5;65;0;2018;2;0
681844;172;11;15.63636364;9;0;0;0;0;30;0;344;0;0
681961;92;8;11.5;6;0;0;1;1;30;0;184;1;0
681966;139;7;19.85714286;3;67;1;0;0;30;0;278;-3;1
681984;82;10;8.2;15;0;0;43.6;5;65;0;164;-5.8;1
682041;3;1;3;0;0;0;0;0;30;0;6;0;0
682041;3;1;3;0;0;0;0;0;30;0;6;0;0
682051;515;25;20.6;25;0;0;80.2;5;65;0;1030;3;1
682056;335;16;20.9375;36;0;0;76.5;2;40;0;670;1.5;0
682058;418;15;27.86666667;9;0;0;82.2;5;65;0;836;4.8;0
682107;1188;29;40.96551724;36;0;0;47.6;5;65;0;2376;-12.6;3
682223;512;22;23.27272727;10;0;0;86.4;5;85;0;1024;0;1
682226;197;14;14.07142857;8;89;1;84;1;30;0;394;-1.5;1
682259;416;33;12.60606061;46;53.5;2;48.75;4;40;0;832;-3;4
682259;416;33;12.60606061;46;53.5;2;48.75;4;65;0;832;-3;4
682301;1065;41;25.97560976;34;59;4;47.25;4;65;0;2130;-3.375;6
682309;82;9;9.111111111;8;89;1;58;1;30;0;164;-1;1
682316;908;41;22.14634146;43;0;0;76.6;5;65;0;1816;3.8;0
682343;3365;220;15.29545455;197;0;0;61.6;5;65;0;6730;1.8;0
682364;98;10;9.8;47;0;0;85;2;30;0;196;-9;2
682367;1645;52;31.63461538;46;90.5;4;90.33333333;3;85;0;3290;-0.857142857;4
682375;26;2;13;6;0;0;1;1;30;0;52;1;0
682409;1252;45;27.82222222;25;0;0;76.4;5;65;0;2504;8;0
682414;247;15;16.46666667;25;78;1;0;0;30;0;494;-3;1
682414;247;15;16.46666667;25;78;1;0;0;30;0;494;-3;1
682480;75;9;8.333333333;6;0;0;59;5;65;0;150;0.2;1
682483;634;20;31.7;54;0;0;59.4;5;65;0;1268;-8.4;4
682511;1091;71;15.36619718;104;78.54545455;11;68.66666667;9;65;0;2182;27.9;5
682511;1091;71;15.36619718;104;78.54545455;11;68.66666667;9;65;0;2182;27.9;5
682538;153;8;19.125;17;0;0;1;1;30;0;306;3;0
682565;8;6;1.333333333;1;0;0;0;0;30;0;16;0;0
682565;8;6;1.333333333;1;0;0;0;0;30;0;16;0;0
682569;1377;136;10.125;361;86.54545455;11;71.33333333;9;65;0;2754;20.9;9
682569;1377;136;10.125;361;86.54545455;11;71.33333333;9;65;0;2754;20.9;9
682627;1544;61;25.31147541;60;0;0;58.8;5;65;0;3088;0.6;0
682717;511;25;20.44;14;0;0;82;3;40;0;1022;0.333333333;0
682717;511;25;20.44;14;0;0;82;3;40;0;1022;0.333333333;0
682728;296;12;24.66666667;18;0;0;100;1;30;0;592;14;0
682731;71;5;14.2;13;0;0;100;1;30;0;142;11;0
682738;528;21;25.14285714;25;91;2;0;0;40;0;1056;-2.5;2
682887;638;57;11.19298246;21;0;0;62.2;5;40;0;1276;3.6;0
682913;542;33;16.42424242;12;0;0;46;4;30;0;1084;1.75;0
682961;4283;120;35.69166667;346;97;4;92.75;4;85;0;8566;-0.625;4
683002;2668;94;28.38297872;41;0;0;86;5;85;0;5336;6.2;0
683054;43;3;14.33333333;4;0;0;0;0;30;0;86;0;0
683120;2163;104;20.79807692;42;0;0;89.2;5;65;0;4326;2;0
683140;5645;203;27.80788177;158;0;0;71;5;65;0;11290;16;0
683145;972;35;27.77142857;36;0;0;67.4;5;65;0;1944;3.8;0
683164;243;20;12.15;27;0;0;60.6;5;65;0;486;1;0
683202;807;25;32.28;27;0;0;59.4;5;65;0;1614;3.2;0
683220;181;12;15.08333333;12;0;0;0;0;30;0;362;0;0
683275;170;28;6.071428571;24;0;0;53;5;65;0;340;1.8;0
683301;35;4;8.75;9;0;0;0;0;30;0;70;0;0
683373;1389;73;19.02739726;121;86.5;4;0;0;85;0;2778;-3.25;4
683406;1033;50;20.66;31;64.33333333;3;84.5;2;30;0;2066;-1.2;3
683420;956;55;17.38181818;117;0;0;72.6;5;65;0;1912;-0.4;1
683503;1432;60;23.86666667;71;78;3;44.5;2;30;0;2864;-1.2;3
683548;590;38;15.52631579;19;0;0;86.5;4;40;0;1180;1.75;0
683592;960;41;23.41463415;19;0;0;46.4;5;65;0;1920;-1;2
683618;644;46;14;8;0;0;76.2;5;65;0;1288;4.4;1
683625;1902;74;25.7027027;76;75.75;4;47.33333333;3;65;0;3804;-2.714285714;6
683630;1751;60;29.18333333;64;0;0;62.2;5;65;0;3502;0;1
683664;1246;67;18.59701493;29;0;0;78.6;5;65;0;2492;3.4;0
683668;1862;79;23.56962025;48;95.25;4;95;4;85;0;3724;-0.125;4
683705;861;25;34.44;33;0;0;72;5;65;0;1722;-1.8;2
683742;1819;79;23.02531646;50;0;0;46.6;5;65;0;3638;5;0
683768;41;4;10.25;2;0;0;0;0;30;0;82;0;0
683777;645;70;9.214285714;39;74.75;4;61.75;4;65;0;1290;-1.625;4
683779;1617;82;19.7195122;49;0;0;79.4;5;65;0;3234;5.8;0
683783;2337;94;24.86170213;221;0;0;75;5;65;0;4674;-0.6;1
683792;50;4;12.5;5;0;0;1;1;30;0;100;2;0
683817;637;43;14.81395349;43;0;0;86.8;5;85;0;1274;9.2;0
683838;1044;53;19.69811321;45;0;0;56.4;5;40;0;2088;1.2;0
683865;120;5;24;16;67;1;0;0;40;0;240;-3;1
683935;1250;47;26.59574468;152;0;0;77.4;5;65;0;2500;1.8;0
683947;58;9;6.444444444;5;0;0;80;1;30;0;116;1;0
683987;2212;114;19.40350877;55;0;0;65;5;65;0;4424;0.2;0
684055;1588;100;15.88;49;0;0;76;5;65;0;3176;4.6;0
684072;2286;89;25.68539326;48;0;0;81.8;5;65;0;4572;2.8;0
684098;208;8;26;7;0;0;30.5;2;40;0;416;1;0
684111;745;55;13.54545455;63;61;2;0;0;65;0;1490;-2.5;2
684180;171;13;13.15384615;23;0;0;62.6;5;65;0;342;-0.4;2
684184;1209;88;13.73863636;33;0;0;92.8;5;85;0;2418;5;0
684208;6;1;6;2;0;0;0;0;40;0;12;0;0
684250;183;17;10.76470588;15;0;0;56.4;5;65;0;366;1;0
684270;1695;73;23.21917808;133;59;4;56.75;4;40;0;3390;-1.375;4
684273;1279;67;19.08955224;46;0;0;77.2;5;65;0;2558;1.8;0
684319;1397;57;24.50877193;33;0;0;72.4;5;65;0;2794;1.2;0
684329;2536;107;23.70093458;126;0;0;57.6;5;65;0;5072;4.6;1
684375;458;65;7.046153846;24;0;0;73.6;5;65;0;916;0;0
684420;14;7;2;0;0;0;56.2;5;40;0;28;2.4;0
684444;1370;83;16.5060241;18;71.25;4;77;4;65;0;2740;-0.125;4
684459;179;14;12.78571429;5;0;0;74.25;4;30;0;358;1.5;0
684498;400;37;10.81081081;18;60;3;39.5;4;40;0;800;-3;4
684498;400;37;10.81081081;18;60;3;39.5;4;30;0;800;-3;4
684511;4;2;2;2;0;0;82.5;4;30;0;8;0.25;2
684511;4;2;2;2;0;0;82.5;4;65;0;8;0.25;2
684514;1424;74;19.24324324;75;63;4;65;4;65;0;2848;-3.625;7
684615;1163;77;15.1038961;72;0;0;88.2;5;85;0;2326;2;0
684617;144;6;24;9;56;1;0;0;40;0;288;-3;1
684617;144;6;24;9;56;1;0;0;40;0;288;-3;1
684643;389;21;18.52380952;64;89;1;42;1;40;0;778;-2.5;2
684663;444;36;12.33333333;119;78;1;82.33333333;3;40;0;888;1.25;1
684663;444;36;12.33333333;119;78;1;82.33333333;3;40;0;888;1.25;1
684669;3488;148;23.56756757;319;71.25;4;81.28571429;7;65;0;6976;-0.727272727;4
684669;3488;148;23.56756757;319;71.25;4;81.28571429;7;65;0;6976;-0.727272727;4
684681;213;18;11.83333333;17;0;0;31.5;2;40;0;426;-0.5;1
684687;2085;105;19.85714286;44;0;0;45.6;5;65;0;4170;2.2;0
684704;555;41;13.53658537;12;0;0;60.6;5;65;0;1110;1.6;0
684709;1004;70;14.34285714;64;98.25;4;97.75;4;85;0;2008;3.125;4
684736;47;5;9.4;2;0;0;1;1;30;0;94;12;0
684833;1505;86;17.5;80;0;0;91.4;5;85;0;3010;1.8;1
684905;2134;116;18.39655172;51;81;4;81.25;8;65;0;4268;1;4
684905;2134;116;18.39655172;51;81;4;81.25;8;85;0;4268;1;4
684931;1239;75;16.52;33;0;0;60.6;5;65;0;2478;1.4;0
684944;1;1;1;0;0;0;86;1;30;0;2;0;0
684944;1;1;1;0;0;0;86;1;40;0;2;0;0
684971;592;27;21.92592593;21;0;0;31.8;5;40;0;1184;1.4;1
684990;433;19;22.78947368;9;74;2;55;2;40;0;866;-2;3
685000;954;38;25.10526316;28;0;0;50.33333333;3;30;0;1908;1.333333333;0
685009;1143;34;33.61764706;32;0;0;62.8;5;65;0;2286;5.6;0
685015;81;12;6.75;8;0;0;80.6;5;30;0;162;0.6;1
685015;81;12;6.75;8;0;0;80.6;5;65;0;162;0.6;1
685052;292;24;12.16666667;50;0;0;79;2;40;0;584;9;0
685079;1567;36;43.52777778;13;0;0;61.25;4;40;0;3134;-2.25;2
685098;1013;75;13.50666667;48;99;4;98;4;85;0;2026;-1.375;5
685201;1556;33;47.15151515;73;0;0;64;5;65;0;3112;-0.2;1
685206;2167;46;47.10869565;24;98.25;4;95.5;4;85;0;4334;-1.875;5
685212;1394;104;13.40384615;98;92.54545455;11;90.44444444;9;65;0;2788;34.65;4
685212;1394;104;13.40384615;98;92.54545455;11;90.44444444;9;85;0;2788;34.65;4
685228;670;43;15.58139535;10;0;0;36.4;5;65;0;1340;3.2;0
685236;712;32;22.25;35;48;2;57.2;5;30;0;1424;-0.285714286;2
685236;712;32;22.25;35;48;2;57.2;5;30;0;1424;-0.285714286;2
685257;115;7;16.42857143;8;0;0;73.33333333;3;40;0;230;1.666666667;0
685267;785;58;13.53448276;14;0;0;52.6;5;65;0;1570;2;0
685287;980;43;22.79069767;17;93.25;4;91.5;8;65;0;1960;-0.666666667;4
685287;980;43;22.79069767;17;93.25;4;91.5;8;65;0;1960;-0.666666667;4
685289;1154;24;48.08333333;41;78;1;0;0;30;0;2308;-3;1
685318;864;41;21.07317073;27;0;0;74.2;5;65;0;1728;1.8;0
685391;1386;55;25.2;68;0;0;55.6;5;65;0;2772;0.2;0
685399;151;5;30.2;4;78;1;0;0;40;0;302;-3;1
685412;941;58;16.22413793;66;92;4;87.9;10;85;0;1882;-1.428571429;6
685412;941;58;16.22413793;66;92;4;87.9;10;85;0;1882;-1.428571429;6
685453;408;14;29.14285714;19;0;0;69.5;4;40;0;816;2.25;0
685458;2976;102;29.17647059;84;95.25;4;80.3;10;65;0;5952;-0.071428571;4
685458;2976;102;29.17647059;84;95.25;4;80.3;10;65;0;5952;-0.071428571;4
685474;520;48;10.83333333;15;57;2;69.8;5;30;0;1040;-0.428571429;2
685474;520;48;10.83333333;15;57;2;69.8;5;30;0;1040;-0.428571429;2
685487;1702;134;12.70149254;169;96;4;94.125;8;85;0;3404;-0.083333333;5
685487;1702;134;12.70149254;169;96;4;94.125;8;85;0;3404;-0.083333333;5
685514;3991;71;56.21126761;86;71.5;4;62.75;4;65;0;7982;-1.5;4
685557;125;8;15.625;4;56;1;0;0;40;0;250;-3;1
685557;125;8;15.625;4;56;1;0;0;40;0;250;-3;1
685572;1209;57;21.21052632;68;79.66666667;3;65.66666667;3;65;0;2418;-3.333333333;4
685592;1342;79;16.98734177;86;0;0;66.8;5;85;0;2684;0.2;0
685597;4782;182;26.27472527;298;83;4;50;1;65;0;9564;-5.4;5
685602;427;4;106.75;14;0;0;100;1;30;0;854;2;0
685619;695;48;14.47916667;76;75.63636364;11;63.5;8;30;0;1390;17.52631579;6
685619;695;48;14.47916667;76;75.63636364;11;63.5;8;65;0;1390;17.52631579;6
685653;173;10;17.3;28;0;0;32.66666667;3;40;0;346;-0.333333333;1
685702;528;41;12.87804878;24;0;0;56.2;5;65;0;1056;-2.6;1
685705;1169;59;19.81355932;238;63.125;8;74.16666667;6;30;0;2338;32.57142857;3
685705;1169;59;19.81355932;238;63.125;8;74.16666667;6;65;0;2338;32.57142857;3
685750;8;2;4;2;0;0;0;0;30;0;16;0;0
685750;8;2;4;2;0;0;0;0;30;0;16;0;0
685776;156;11;14.18181818;9;0;0;100;1;40;0;312;2;0
685779;532;38;14;29;0;0;55;5;65;0;1064;-2;2
685802;103;9;11.44444444;4;0;0;0;0;30;0;206;0;0
685802;103;9;11.44444444;4;0;0;0;0;30;0;206;0;0
685812;2213;74;29.90540541;46;0;0;90.2;5;85;0;4426;8;0
685829;423;27;15.66666667;42;0;0;72.2;5;65;0;846;-0.6;1
685830;1233;45;27.4;30;0;0;65;5;65;0;2466;2.4;0
685841;1;1;1;0;0;0;0;0;40;0;2;0;0
685842;3314;174;19.04597701;81;0;0;59.2;5;65;0;6628;-0.4;3
685849;739;62;11.91935484;36;74.75;4;73.5;4;65;0;1478;-2.875;5
685860;984;51;19.29411765;57;95.5;4;88.66666667;3;30;0;1968;54.42857143;2
685860;984;51;19.29411765;57;95.5;4;88.66666667;3;30;0;1968;54.42857143;2
685861;3;1;3;0;0;0;0;0;30;0;6;0;0
685871;4826;179;26.96089385;173;99;4;97;4;85;0;9652;0.375;4
685900;374;16;23.375;26;0;0;100;1;40;0;748;2;0
685950;7306;102;71.62745098;144;59.25;4;58.85714286;7;65;0;14612;-4.272727273;9
685950;7306;102;71.62745098;144;59.25;4;58.85714286;7;65;0;14612;-4.272727273;9
685952;138;21;6.571428571;16;56;1;0;0;40;0;276;-3;1
685952;138;21;6.571428571;16;56;1;0;0;40;0;276;-3;1
685964;2157;137;15.74452555;152;99;4;91.2;10;85;0;4314;1.285714286;4
685964;2157;137;15.74452555;152;99;4;91.2;10;85;0;4314;1.285714286;4
685988;520;32;16.25;24;91.5;2;98;1;30;0;1040;-0.666666667;2
686001;1079;103;10.47572816;135;87.75;4;88.5;4;85;0;2158;-1.125;4
686003;86;4;21.5;3;0;0;0;0;30;0;172;0;0
686003;86;4;21.5;3;0;0;0;0;30;0;172;0;0
686018;1948;143;13.62237762;90;89.25;4;89.8;10;85;0;3896;-0.785714286;4
686018;1948;143;13.62237762;90;89.25;4;89.8;10;65;0;3896;-0.785714286;4
686034;127;9;14.11111111;13;56;1;0;0;30;0;254;-3;1
686058;2282;109;20.93577982;102;97;4;94.5;8;85;0;4564;0.083333333;5
686058;2282;109;20.93577982;102;97;4;94.5;8;85;0;4564;0.083333333;5
686074;1401;57;24.57894737;39;0;0;57.8;5;65;0;2802;1.8;0
686093;705;23;30.65217391;35;0;0;1;1;30;0;1410;7;0
686110;1514;79;19.16455696;73;91.66666667;3;74.42857143;7;65;0;3028;-0.5;3
686110;1514;79;19.16455696;73;91.66666667;3;74.42857143;7;65;0;3028;-0.5;3
686128;974;70;13.91428571;26;0;0;76.8;5;65;0;1948;0.8;0
686182;873;39;22.38461538;34;0;0;78.4;5;65;0;1746;7.4;0
686191;365;32;11.40625;15;0;0;80;2;30;0;730;0;0
686200;1502;69;21.76811594;81;0;0;82.6;5;85;0;3004;0.8;0
686201;44;2;22;8;0;0;0;0;30;0;88;0;0
686268;1383;72;19.20833333;87;56.25;4;64;10;65;0;2766;-2.642857143;8
686268;1383;72;19.20833333;87;56.25;4;64;10;40;0;2766;-2.642857143;8
686286;105;5;21;12;0;0;100;1;40;0;210;1;0
686378;836;65;12.86153846;142;0;0;47.2;5;40;0;1672;-2.6;1
686402;553;27;20.48148148;24;0;0;76.8;5;40;0;1106;0.4;0
686411;8738;253;34.53754941;59;100;4;97.25;4;85;0;17476;14.875;4
686515;3788;220;17.21818182;187;79;4;92;1;85;0;7576;-5;5
686558;944;49;19.26530612;73;80.63636364;11;77.33333333;9;65;0;1888;11.5;5
686558;944;49;19.26530612;73;80.63636364;11;77.33333333;9;65;0;1888;11.5;5
686584;1002;80;12.525;96;86;4;74.1;10;65;0;2004;-1;5
686584;1002;80;12.525;96;86;4;74.1;10;65;0;2004;-1;5
686596;434;32;13.5625;25;0;0;56.25;4;40;0;868;1.5;1
686633;64;4;16;4;0;0;0;0;30;0;128;0;0
686645;2636;48;54.91666667;59;85.25;4;0;0;85;0;5272;-3.25;4
686667;3161;108;29.26851852;140;0;0;94.4;5;65;0;6322;4;0
686670;1129;63;17.92063492;26;0;0;45;5;65;0;2258;0.8;0
686688;1535;44;34.88636364;258;0;0;81.66666667;3;30;0;3070;-4;1
686703;15;3;5;2;0;0;100;1;30;0;30;2;0
686725;1040;78;13.33333333;21;0;0;75.8;5;65;0;2080;4.4;1
686752;19;2;9.5;3;0;0;100;1;30;0;38;1;0
686762;838;41;20.43902439;49;0;0;43.8;5;65;0;1676;1;0
686791;1409;76;18.53947368;45;0;0;67.8;5;65;0;2818;0;0
686797;145;9;16.11111111;15;78;1;0;0;30;0;290;-3;1
686813;11;1;11;3;0;0;0;0;30;0;22;0;0
686822;1018;60;16.96666667;27;0;0;76.2;5;65;0;2036;1;0
686837;879;49;17.93877551;12;0;0;76.2;5;65;0;1758;-0.4;1
686907;756;41;18.43902439;46;91.66666667;3;77.33333333;3;65;0;1512;-1.5;3
686938;607;26;23.34615385;65;0;0;77.2;5;65;0;1214;1.6;0
686940;1917;80;23.9625;38;0;0;63.2;5;85;0;3834;-0.8;1
686953;750;23;32.60869565;16;0;0;63.33333333;3;40;0;1500;0;0
686957;5851;79;74.06329114;129;87.5;4;77.75;4;65;0;11702;-1.5;4
686987;2555;114;22.4122807;47;0;0;93.2;5;65;0;5110;4.2;0
687004;6;2;3;0;0;0;1;1;40;0;12;0;0
687023;298;35;8.514285714;23;66;2;66.85714286;7;65;0;596;-1.333333333;3
687023;298;35;8.514285714;23;66;2;66.85714286;7;65;0;596;-1.333333333;3
687030;150;14;10.71428571;11;0;0;30.5;2;30;0;300;13;0
687037;1939;74;26.2027027;62;0;0;77.2;5;65;0;3878;4.2;0
687060;915;65;14.07692308;57;0;0;44.2;5;40;0;1830;1;1
687122;1895;46;41.19565217;86;0;0;44.2;5;65;0;3790;1.8;0
687146;49;1;49;4;0;0;0;0;30;0;98;0;0
687154;3;2;1.5;0;0;0;100;1;30;0;6;4;0
687157;1101;61;18.04918033;57;0;0;45.2;5;65;0;2202;-0.4;2
687160;1931;129;14.96899225;664;91.25;4;94.75;4;85;0;3862;-1.625;5
687173;2546;111;22.93693694;42;0;0;78.8;5;65;0;5092;2;0
687185;440;21;20.95238095;25;0;0;72.8;5;65;0;880;1.4;0
687190;1395;91;15.32967033;83;98.5;4;95.75;4;85;0;2790;-0.125;4
687206;2236;86;26;83;99.5;4;96.5;4;85;0;4472;0.625;4
687216;3326;80;41.575;67;100;4;97.75;4;85;0;6652;3.875;4
687217;258;30;8.6;27;0;0;100;1;30;0;516;1;0
687256;10;3;3.333333333;2;0;0;1;1;30;0;20;0;0
687301;231;15;15.4;14;0;0;45.2;5;65;0;462;-7.4;2
687310;641;30;21.36666667;52;35.5;2;68.5;4;40;0;1282;-0.166666667;4
687310;641;30;21.36666667;52;35.5;2;68.5;4;40;0;1282;-0.166666667;4
687326;293;19;15.42105263;26;0;0;59.4;5;40;0;586;-0.8;1
687345;84;4;21;9;0;0;70.33333333;3;30;0;168;1.666666667;0
687345;84;4;21;9;0;0;70.33333333;3;40;0;168;1.666666667;0
687348;386;6;64.33333333;17;0;0;0;0;30;0;772;0;0
687369;4;1;4;1;0;0;0;0;30;0;8;0;0
