student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;total_time_spent;procrastination_index;late_submission_count;max_burnout_score;avg_burnout_score;spike_count;crash_count;decline_weeks;avg_instability;max_instability;burnout_weeks;total_weeks;burnout_week_ratio;burnout_risk
293387;2047;74;27.66216216;45;0;0;91.8;5;65;4094;9.6;0;0;0;0;0;0;0;0;0;;0;0
544467;1608;98;16.40816327;100;63;8;70.5;6;30;3216;-0.066666667;9;0;0;0;0;0;0;0;0;;0;0
585210;255;26;9.807692308;30;0;0;42.66666667;6;40;510;-1;3;0;0;0;0;0;0;0;0;;0;0
592725;162;19;8.526315789;16;90;4;63.33333333;6;65;324;-3.7;7;0;0;0;0;0;0;0;0;;0;0
2701396;2402;148;16.2420571;38;0;0;68.5821733;5;65;4804;-1.090807627;2;0.688499177;0.27365451;9;3;18;0.035868742;0.066799516;13;36;0.361111111;1
624570;642;31;20.70967742;51;0;0;10;1;40;1284;0;0;0;0;0;0;0;0;0;0;;0;0
549439;1076;67;16.05970149;54;89;4;68.5;4;40;2152;-1;4;0;0;0;0;0;0;0;0;;0;0
595553;730;41;17.80487805;47;86.5;2;92.8;5;65;1460;-1.571428571;3;0;0;0;0;0;0;0;0;;0;0
656540;1133;83;13.65060241;55;0;0;62.6;5;65;2266;1.6;0;0;0;0;0;0;0;0;0;;0;0
1694780;662;54;12.25925926;47;86.5;2;92;2;40;1324;-1;2;0;0;0;0;0;0;0;0;;0;0
2347802;2135;92;23.20652174;95;94;4;92.75;4;85;4270;-0.875;5;0;0;0;0;0;0;0;0;;0;0
552116;623;72;8.652777778;116;80;5;74;6;65;1246;-1.363636364;6;0;0;0;0;0;0;0;0;;0;0
541061;45;4;11.25;12;0;0;0;0;30;90;0;0;0.010731392;0.005365696;0;0;0;0.01038961;0.020779221;0;2;0;0
417974;203;19;10.68421053;13;0;0;0;0;30;406;0;0;0;0;0;0;0;0;0;0;;0;0
689808;49;13;3.769230769;6;0;0;85;2;30;98;-2;1;0;0;0;0;0;0;0;0;;0;0
482117;163;12;13.58333333;46;40;1;0;0;40;326;-9;1;0;0;0;0;0;0;0;0;;0;0
2104426;274;24;11.41666667;55;95;4;71;5;65;548;-3.888888889;7;0;0;0;0;0;0;0;0;;0;0
623079;387;17;22.76470588;2;0;0;96.5;4;30;774;-0.25;1;0;0;0;0;0;0;0;0;;0;0
2699444;1158;56;20.57507652;48;0;0;69.60889527;5;65;2317;-2.205930178;1;0.415587244;0.290208928;5;4;10;0.043473667;0.090181104;9;22;0.409090909;1
568749;2372;126;18.82539683;108;0;0;76.4;5;65;4744;3.4;0;0;0;0;0;0;0;0;0;;0;0
2701105;891;72;12.51224359;77;83.33213706;5;66.78372496;6;40;1783;-3.394156899;9;0.397853859;0.208982395;1;1;1;0.057076796;0.097037546;3;5;0.6;1
300611;1077;73;14.75342466;66;59;6;0;0;65;2154;-2.833333333;6;0;0;0;0;0;0;0;0;;0;0
691869;205;18;11.38888889;35;0;0;72.6;5;65;410;-3.6;2;0;0;0;0;0;0;0;0;;0;0
537926;887;77;11.51948052;100;38.83333333;6;43.4;5;40;1774;-1.636363636;7;0;0;0;0;0;0;0;0;;0;0
610033;1146;88;13.02272727;157;89.25;4;86.5;4;85;2292;-1.625;4;0;0;0;0;0;0;0;0;;0;0
605868;6141;158;38.86708861;2118;98;4;0;0;85;12282;-3.25;4;0;0;0;0;0;0;0;0;;0;0
576445;107;6;17.83333333;68;85.33333333;6;56.66666667;3;65;214;32.33333333;1;0;0;0;0;0;0;0;0;;0;0
609422;357;40;8.925;26;95;4;75.8;5;30;714;9.666666667;4;0;0;0;0;0;0;0;0;;0;0
2699916;519;19;28.25514592;8;0;0;72.43197369;1;30;1038;-9.284237833;1;0.36154539;0.218162055;0;0;4;0.061655938;0.091841564;3;7;0.428571429;1
2699304;3687;105;39.56721434;51;99.07251271;3;76.47329943;4;40;7374;-1.530185517;3;0.50344932;0.273352583;0;0;2;0.279190888;0.471099807;2;5;0.4;1
600387;1197;65;18.41538462;83;0;0;65.2;5;85;2394;1.6;0;0;0;0;0;0;0;0;0;;0;0
232078;443;23;19.26086957;50;0;0;38.25;4;30;886;-5.75;2;0;0;0;0;0;0;0;0;;0;0
607835;1267;84;15.08333333;120;83.75;4;91.125;8;85;2534;0.333333333;4;0;0;0;0;0;0;0;0;;0;0
557325;619;46;13.45652174;7;80;3;75;6;85;1238;-1.222222222;4;0.374664177;0.170108462;1;1;0;0.007952856;0.011177441;1;4;0.25;0
647393;2304;72;32;74;0;0;60.2;5;65;4608;1.4;0;0;0;0;0;0;0;0;0;;0;0
651850;564;48;11.75;40;60;3;57.42857143;7;30;1128;-1.1;4;0;0;0;0;0;0;0;0;;0;0
687157;1101;61;18.04918033;57;0;0;45.2;5;65;2202;-0.4;2;0;0;0;0;0;0;0;0;;0;0
2699879;2420;129;18.7583222;40;0;0;64.8709094;5;65;4840;-4.013648218;3;0.68868827;0.2937451;7;4;18;0.05747588;0.155017065;15;34;0.441176471;1
2701657;1365;83;18.19112393;33;100;5;83.47467268;6;65;2730;-1.818603907;6;0.518733764;0.238036097;2;1;1;0.045066337;0.071035448;2;5;0.4;1
2703069;623;50;12.45504208;24;0;0;64.30427983;5;65;1246;0.745299349;0;0.479937207;0.296270766;7;5;13;0.031981471;0.071161424;12;28;0.428571429;1
2700822;9052;205;44.34168394;97;85.77679825;2;82.83151272;5;65;18104;-3.809774926;4;0.395906612;0.181476073;0;0;2;0.122821133;0.210827047;2;5;0.4;1
298838;1604;118;13.59322034;42;0;0;79.2;5;65;3208;0;1;0.686226663;0.250158798;6;3;16;0.038495642;0.065024469;16;33;0.484848485;1
430055;2;1;2;1;0;0;0;0;30;4;0;0;0;0;0;0;0;0;0;0;;0;0
2702339;2755;138;20.20839537;148;0;0;72.08455177;5;65;5510;1.205863031;0;0.697006736;0.29685075;9;5;17;0.060921759;0.196236241;18;36;0.5;1
380239;1196;124;9.64516129;100;0;0;81;6;65;2392;4.285714286;0;0;0;0;0;0;0;0;0;;0;0
2699862;2354;113;21.27444334;44;98.37880646;5;76.2485183;6;85;4707;-2.26791056;6;0.574527829;0.229139844;1;1;2;0.041345418;0.07228344;2;5;0.4;1
2699667;8821;208;43.90041609;84;98.46571271;5;88.5204733;6;85;17642;-1.838117277;5;0.423509628;0.21956988;1;1;1;0.108521094;0.185143665;3;5;0.6;1
344474;1298;74;17.54054054;75;58.2;5;55.85714286;7;30;2596;-2.083333333;6;0;0;0;0;0;0;0;0;;0;0
420163;747;64;11.671875;47;76;5;77;5;65;1494;0.8;5;0;0;0;0;0;0;0;0;;0;0
1902240;2381;138;17.25362319;144;87.75;4;93.5;8;85;4762;0.75;4;0;0;0;0;0;0;0;0;;0;0
634648;1239;153;8.098039216;200;47;4;66.9;10;65;2478;1;5;0;0;0;0;0;0;0;0;;0;0
696501;599;19;31.52631579;62;67;1;84.33333333;3;30;1198;-0.75;1;0;0;0;0;0;0;0;0;;0;0
685871;4826;179;26.96089385;173;99;4;97;4;85;9652;0.375;4;0;0;0;0;0;0;0;0;;0;0
417410;90;7;12.85714286;12;0;0;40;1;40;180;-7;1;0;0;0;0;0;0;0;0;;0;0
2461190;967;53;18.24528302;54;0;0;56;2;40;1934;-1;1;0.676168452;0.276233751;3;3;8;0.039073763;0.108987789;5;17;0.294117647;0
2701420;4119;147;28.08849198;100;0;0;80.36348323;5;65;8239;0.059908931;1;0.701128589;0.316499388;9;4;20;0.076008468;0.266006204;24;37;0.648648649;1
441389;1825;162;11.2654321;130;87.42857143;7;81.83333333;6;65;3650;-0.428571429;7;0;0;0;0;0;0;0;0;;0;0
51576;799;35;22.82857143;44;87.88888889;9;86;7;30;1598;40.9375;3;0;0;0;0;0;0;0;0;;0;0
237808;353;19;18.57894737;35;0;0;56;2;40;706;0.5;0;0;0;0;0;0;0;0;0;;0;0
654322;3247;172;18.87790698;415;92.5;4;84.5;4;85;6494;-2.5;6;0;0;0;0;0;0;0;0;;0;0
324338;218;15;14.53333333;15;83.5;2;83.83333333;6;40;436;-1.125;3;0;0;0;0;0;0;0;0;;0;0
2700821;1226;63;19.57580957;133;95.79408131;5;78.56816693;5;65;2452;-2.522312494;6;0.347613863;0.146173369;0;0;2;0.041226791;0.065184225;2;5;0.4;1
2702028;644;35;19.52769043;43;0;0;65.65610012;2;40;1288;1.599821972;0;0.69558751;0.281983643;2;2;5;0.04069077;0.081170821;4;11;0.363636364;1
1866742;504;44;11.45454545;41;100;5;79.33333333;6;85;1008;-2.818181818;8;0;0;0;0;0;0;0;0;;0;0
1686521;643;29;22.17241379;53;0;0;68;1;30;1286;2;0;0.703986347;0.274991137;1;1;2;0.04675172;0.088277729;3;5;0.6;1
692175;1262;55;22.94545455;28;0;0;52.4;5;40;2524;2.2;0;0;0;0;0;0;0;0;0;;0;0
70569;947;56;16.91071429;36;0;0;55.8;5;65;1894;5.4;0;0;0;0;0;0;0;0;0;;0;0
627295;700;26;26.92307692;31;56;1;82.83333333;6;30;1400;3.428571429;1;0;0;0;0;0;0;0;0;;0;0
589968;72;5;14.4;8;0;0;1;1;30;144;-17;1;0;0;0;0;0;0;0;0;;0;0
355143;484;39;12.41025641;64;62.44444444;9;54.4;5;40;968;25.14285714;3;0;0;0;0;0;0;0;0;;0;0
2702563;859;54;15.95808074;40;77.68243553;5;78.21959408;6;65;1719;-1.299907745;5;0.406216944;0.21582712;1;1;1;0.056492503;0.090994638;3;5;0.6;1
689050;5381;222;24.23873874;281;87.33333333;3;88.2;10;65;10762;0.692307692;3;0;0;0;0;0;0;0;0;;0;0
2701159;590;36;17.13271495;11;100;4;77.16398948;5;40;1180;7.133368606;4;0.512230848;0.205428582;1;0;2;0.043396154;0.071823006;2;5;0.4;1
2434666;588;66;8.909090909;58;90.5;4;95;4;85;1176;2.625;4;0;0;0;0;0;0;0;0;;0;0
2701621;648;36;17.91131415;19;0;0;74.48573929;5;65;1296;0;0;0.393958995;0.270362393;4;3;12;0.03486471;0.08460488;8;23;0.347826087;1
202879;117;12;9.75;10;0;0;64;1;40;234;-1;1;0;0;0;0;0;0;0;0;;0;0
592625;1503;92;16.33695652;304;67;1;81.28571429;7;65;3006;-3.333333333;7;0;0;0;0;0;0;0;0;;0;0
408239;1191;116;10.26724138;50;0;0;79.16666667;6;65;2382;3.571428571;1;0;0;0;0;0;0;0;0;;0;0
2702671;3655;190;19.38982941;94;55.43611992;3;74.39012066;6;65;7309;-0.867947231;4;0.50010936;0.207070786;4;3;10;0.043044464;0.086770685;9;20;0.45;1
362548;3081;108;28.52777778;96;36.75;4;0;0;40;6162;-3.25;4;0;0;0;0;0;0;0;0;;0;0
492592;676;48;14.08333333;47;0;0;75.2;5;85;1352;0.6;1;0;0;0;0;0;0;0;0;;0;0
252489;1054;85;12.4;135;61.71428571;7;63.8;5;65;2108;-2.857142857;10;0;0;0;0;0;0;0;0;;0;0
573662;423;23;18.39130435;22;41;2;69;5;65;846;-0.571428571;2;0;0;0;0;0;0;0;0;;0;0
627401;428;22;19.45454545;44;87;3;90.25;4;85;856;-1.285714286;4;0;0;0;0;0;0;0;0;;0;0
2700642;289;16;20.62957573;14;24.96692242;0;69.59761841;4;65;577;-1.41479227;1;0.410220487;0.211211869;2;2;1;0.033946428;0.081465225;3;7;0.428571429;1
2624040;927;77;12.03896104;40;0;0;83.33333333;6;65;1854;6.571428571;0;0;0;0;0;0;0;0;0;;0;0
158707;4746;98;48.42857143;111;0;0;74;3;30;9492;0.666666667;0;0.780092263;0.324119622;4;3;13;0.133545993;0.274554678;17;24;0.708333333;1
2699051;616;58;11.01605767;37;82.36733383;5;71.9285829;6;65;1231;-3.934143697;6;0.445073211;0.183673835;0;0;2;0.050983791;0.080752413;2;5;0.4;1
595570;1051;101;10.40594059;158;84;5;76.6;5;40;2102;-2.7;9;0;0;0;0;0;0;0;0;;0;0
174024;812;38;21.36842105;15;0;0;60.4;5;65;1624;2;0;0.399140644;0.218809466;4;1;13;0.0225824;0.060112399;4;26;0.153846154;0
2699165;3677;95;42.21892241;49;100;2;73.66871665;3;30;7354;-1.547019987;2;0.512707336;0.281379108;0;0;2;0.316263621;0.536388636;2;5;0.4;1
2701322;2755;148;18.87693251;134;0;0;68.04844218;5;65;5509;2.001715627;0;0.698435802;0.306752991;10;5;18;0.062621634;0.235465608;17;37;0.459459459;1
2700444;2281;123;18.65631971;146;0;0;71.23675693;5;65;4563;-0.436756933;2;0.664807188;0.313235377;8;7;17;0.063489738;0.119077874;23;36;0.638888889;1
2701699;2177;126;18.06916588;57;0;0;73.3334515;5;65;4354;1.593536951;0;0.704414594;0.288052233;8;5;17;0.037183201;0.087894162;13;34;0.382352941;1
2702553;592;32;18.69686629;19;0;0;56.88741176;5;40;1184;-3.078147061;2;0.690231367;0.316751819;5;3;8;0.034694253;0.07476445;6;17;0.352941176;1
689113;103;9;11.44444444;9;0;0;70.4;5;65;206;-3.4;2;0;0;0;0;0;0;0;0;;0;0
521069;152;8;19;38;0;0;0;0;40;304;0;0;0.049185548;0.024592774;0;0;0;0.047619048;0.095238095;0;2;0;0
478977;270;22;12.27272727;20;67;3;0;0;30;540;-2;3;0;0;0;0;0;0;0;0;;0;0
437550;1722;72;23.91666667;73;0;0;58.6;5;65;3444;0.6;0;0;0;0;0;0;0;0;0;;0;0
657211;5;1;5;1;0;0;0;0;30;10;0;0;0;0;0;0;0;0;0;0;;0;0
648649;1323;79;16.74683544;89;87;4;0;0;65;2646;-3.25;4;0;0;0;0;0;0;0;0;;0;0
488575;733;59;12.42372881;28;0;0;77.57142857;7;30;1466;0.142857143;0;0;0;0;0;0;0;0;0;;0;0
2700751;2576;83;30.89727219;99;63.32713386;3;64.13673776;5;65;5152;-1.311661588;4;0.647470716;0.283966845;2;1;5;0.078230382;0.152579085;7;11;0.636363636;1
397763;158;8;19.75;36;0;0;0;0;30;316;0;0;0.680999205;0.249620881;1;1;1;0.019055804;0.032906128;1;4;0.25;0
2699032;157;14;11.86959478;26;0;0;53.95356802;2;30;313;-0.629590863;0;0.348194216;0.146634777;1;0;0;0.025319033;0.053139895;2;4;0.5;1
598986;305;52;5.865384615;52;68;5;78.16666667;6;40;610;-0.727272727;5;0;0;0;0;0;0;0;0;;0;0
598883;561;79;7.101265823;35;100;5;88.83333333;6;85;1122;0.545454545;5;0;0;0;0;0;0;0;0;;0;0
318876;657;49;13.40816327;109;92;5;84.33333333;6;65;1314;-0.727272727;6;0;0;0;0;0;0;0;0;;0;0
509236;269;23;11.69565217;35;60;4;77.2;5;40;538;-5.666666667;6;0;0;0;0;0;0;0;0;;0;0
139033;790;60;13.16666667;14;0;0;61;5;40;1580;0.2;0;0.677737059;0.268654578;5;4;15;0.027585674;0.074568696;7;29;0.24137931;0
546830;1393;100;13.93;106;58.57142857;7;76.2;5;30;2786;-1.538461538;8;0;0;0;0;0;0;0;0;;0;0
2699180;2683;123;22.48379552;138;0;0;78.89902998;5;65;5366;0.781485583;0;0.702137307;0.295305755;9;3;19;0.05501916;0.122487194;17;35;0.485714286;1
2699786;3003;177;17.00247767;49;0;0;68.47151774;5;65;6006;-4.177244354;3;0.703259097;0.262446726;8;4;17;0.056678077;0.153268624;15;38;0.394736842;1
440171;1284;50;25.68;54;67;4;67;4;65;2568;-1.625;4;0;0;0;0;0;0;0;0;;0;0
541985;13;1;13;4;0;0;0;0;30;26;0;0;0;0;0;0;0;0;0;0;;0;0
585830;1064;48;22.16666667;116;0;0;84.16666667;6;85;2128;6.428571429;0;0;0;0;0;0;0;0;0;;0;0
348790;1694;81;20.91358025;210;89.66666667;3;91;3;30;3388;0.166666667;3;0;0;0;0;0;0;0;0;;0;0
623290;847;33;25.66666667;78;56.75;4;65.25;4;65;1694;-1.25;6;0;0;0;0;0;0;0;0;;0;0
435271;460;24;19.16666667;30;50;1;0;0;30;920;-2;1;0;0;0;0;0;0;0;0;;0;0
427921;2720;112;24.28571429;64;90;4;69.8;5;65;5440;-1.555555556;5;0;0;0;0;0;0;0;0;;0;0
556997;582;79;7.367088608;15;96;5;80.8;5;65;1164;-1.5;5;0.308748042;0.085606906;0;0;1;0.022903717;0.035497835;0;4;0;0
388549;172;10;17.2;10;80;1;75;1;40;344;1.5;1;0;0;0;0;0;0;0;0;;0;0
305935;53;5;10.6;10;100;5;86.33333333;6;40;106;83;1;0;0;0;0;0;0;0;0;;0;0
2702354;4109;209;19.891557;270;0;0;78.59521072;5;65;8217;0.89163474;0;0.703305452;0.293996381;6;4;22;0.046645995;0.107316487;13;37;0.351351351;1
578953;9;2;4.5;4;0;0;0;0;30;18;0;0;0;0;0;0;0;0;0;0;;0;0
2702343;1754;82;21.5488425;69;34.18945312;2;77.50479911;5;65;3507;2.291293375;2;0.687474962;0.242948606;3;2;8;0.056032413;0.130530889;7;19;0.368421053;1
587989;5634;194;29.04123711;323;0;0;87;6;65;11268;5.571428571;0;0;0;0;0;0;0;0;0;;0;0
400611;953;63;15.12698413;132;73;1;64;1;30;1906;-0.5;1;0;0;0;0;0;0;0;0;;0;0
551109;108;12;9;16;0;0;0;0;30;216;0;0;0;0;0;0;0;0;0;0;;0;0
572067;1140;95;12;63;100;5;75.16666667;6;65;2280;0.727272727;5;0;0;0;0;0;0;0;0;;0;0
500189;1257;81;15.51851852;88;56.8;5;85;8;30;2514;-2.153846154;6;0;0;0;0;0;0;0;0;;0;0
2701823;1460;77;19.03117516;60;0;0;63.10437391;9;65;2920;-2.947161806;4;0.443688185;0.280914338;9;7;16;0.048811168;0.10601182;17;38;0.447368421;1
556637;203;8;25.375;9;0;0;80;1;30;406;8;0;0;0;0;0;0;0;0;0;;0;0
110881;754;71;10.61971831;55;75.33333333;12;70.27272727;11;65;1508;23;7;0.312484789;0.131661011;0;0;2;0.026364106;0.041558442;0;5;0;0
620608;958;36;26.61111111;105;0;0;72.75;4;30;1916;0.8;1;0;0;0;0;0;0;0;0;;0;0
2702765;1684;75;26.80585775;148;0;0;65.68778387;4;40;3368;-1.390086039;2;0.617434679;0.268525272;4;2;12;0.078916511;0.196812955;11;23;0.47826087;1
532534;612;50;12.24;23;100;3;54.5;2;40;1224;-3;4;0.033046135;0.017424404;0;0;0;0.033738916;0.063987312;0;3;0;0
2372088;100;6;16.66666667;2;0;0;79;1;30;200;8;0;0;0;0;0;0;0;0;0;;0;0
590886;233;50;4.66;25;0;0;68.14285714;7;30;466;-0.714285714;1;0;0;0;0;0;0;0;0;;0;0
2702634;996;70;14.2352959;41;0;0;61.87071285;5;65;1993;-2.199788147;2;0.664379014;0.299980262;6;5;13;0.047799265;0.08771053;17;27;0.62962963;1
601731;45;9;5;0;0;0;0;0;30;90;0;0;0;0;0;0;0;0;0;0;;0;0
410739;757;61;12.40983607;95;88;5;63.6;5;65;1514;-2.3;6;0.31476293;0.129974814;0;0;2;0.02309912;0.038047655;0;5;0;0
493186;702;81;8.666666667;28;68;5;67;5;65;1404;-2;5;0.6684276;0.255682683;1;1;2;0.009364715;0.023304362;1;5;0.2;0
2701946;1418;51;28.05074511;39;0;0;63.29981852;4;30;2835;8.985961975;3;0.715313024;0.262917452;2;2;9;0.056467356;0.137882629;8;17;0.470588235;1
627599;141;4;35.25;12;78;1;0;0;30;282;-3;1;0;0;0;0;0;0;0;0;;0;0
530519;334;24;13.91666667;16;0;0;63;1;30;668;2;0;0;0;0;0;0;0;0;0;;0;0
226895;313;24;13.04166667;32;0;0;77.11111111;9;30;626;48.88888889;0;0;0;0;0;0;0;0;0;;0;0
497955;253;9;28.11111111;26;80.5;2;86;1;30;506;-1.666666667;2;0;0;0;0;0;0;0;0;;0;0
380341;726;66;11;61;47.66666667;6;47.83333333;6;65;1452;-2.923076923;11;0;0;0;0;0;0;0;0;;0;0
2700836;6768;185;37.40834453;200;86.09489588;5;73.97304115;6;85;13535;0.334880038;6;0.41712357;0.165607117;1;1;0;0.063522605;0.093391668;2;5;0.4;1
472586;324;26;12.46153846;9;85;4;64.8;5;65;648;-2.333333333;5;0.302173778;0.121574499;0;0;2;0.00683357;0.013671249;0;5;0;0
556738;60;3;20;13;0;0;0;0;40;120;0;0;0;0;0;0;0;0;0;0;;0;0
483934;262;26;10.07692308;23;0;0;58.16666667;6;40;524;1.714285714;1;0;0;0;0;0;0;0;0;;0;0
200863;148;3;49.33333333;28;0;0;0;0;30;296;0;0;0.025039915;0.012519958;0;0;0;0.024242424;0.048484848;0;2;0;0
602991;3859;153;25.22222222;100;95;4;84.4;5;65;7718;0.444444444;4;0;0;0;0;0;0;0;0;;0;0
471979;3063;130;23.56153846;111;65;4;84.25;4;65;6126;1.375;4;0;0;0;0;0;0;0;0;;0;0
2699160;3745;177;21.23334841;111;0;0;77.0870827;5;65;7489;-1.332150374;2;0.687282854;0.268530994;6;3;21;0.049562947;0.102098094;14;37;0.378378378;1
610740;5;1;5;0;0;0;0;0;40;10;0;0;0;0;0;0;0;0;0;0;;0;0
639012;990;64;15.46875;49;49.33333333;3;65.625;8;40;1980;0.545454545;5;0;0;0;0;0;0;0;0;;0;0
484174;570;36;15.83333333;37;41.33333333;3;0;0;30;1140;-2;3;0;0;0;0;0;0;0;0;;0;0
520150;1504;109;13.79816514;121;0;0;81;6;65;3008;4.428571429;0;0;0;0;0;0;0;0;0;;0;0
637279;616;24;25.66666667;36;0;0;64.6;5;65;1232;-6.2;3;0;0;0;0;0;0;0;0;;0;0
165498;164;6;27.33333333;10;0;0;0;0;30;328;0;0;0;0;0;0;0;0;0;0;;0;0
655973;675;65;10.38461538;33;83.33333333;3;74.16666667;6;65;1350;-1.666666667;4;0;0;0;0;0;0;0;0;;0;0
2701424;13875;228;60.84915492;86;83.9472886;5;71.67415503;6;65;27749;-0.14706517;5;0.759670289;0.377980553;1;0;1;0.503146644;0.899115141;3;5;0.6;1
532512;635;66;9.621212121;57;70;2;70;3;30;1270;-1;2;0.308402739;0.125039999;0;0;2;0.013543825;0.025732402;0;5;0;0
368741;1;1;1;0;0;0;0;0;40;2;0;0;0;0;0;0;0;0;0;0;;0;0
2698723;3776;167;22.63924552;57;4.671135712;0;70.3331088;5;65;7552;0.539841434;1;0.671099998;0.251549188;6;3;16;0.055951136;0.096481911;17;33;0.515151515;1
2701494;1958;90;21.78430287;69;0;0;65.34909271;5;65;3916;-1.279779232;2;0.691412621;0.299076764;6;4;16;0.061352624;0.149386729;17;30;0.566666667;1
2701132;860;56;15.49695084;46;73.15780635;5;70.40764309;6;65;1720;-1.622017604;5;0.391139475;0.201827834;1;1;1;0.053206792;0.084059914;3;5;0.6;1
508452;782;52;15.03846154;136;80;5;46.5;6;65;1564;-1.818181818;5;0.304916462;0.103874527;1;0;0;0.010656309;0.018981915;0;3;0;0
688954;979;62;15.79032258;54;0;0;46.6;5;65;1958;-1.8;2;0;0;0;0;0;0;0;0;;0;0
684617;144;6;24;9;56;1;0;0;40;288;-3;1;0;0;0;0;0;0;0;0;;0;0
1187586;2761;148;18.65540541;117;94;4;89.4;10;65;5522;1.866666667;4;0;0;0;0;0;0;0;0;;0;0
518223;528;94;5.617021277;97;64;5;63.16666667;6;65;1056;-0.454545455;5;0;0;0;0;0;0;0;0;;0;0
2700623;1023;53;19.54844439;54;0;0;21.92468783;1;65;2045;-1.099126831;1;0.593534818;0.235987005;3;1;11;0.047739673;0.123527151;9;21;0.428571429;1
584414;11;2;5.5;4;0;0;91.25;4;65;22;-7;2;0;0;0;0;0;0;0;0;;0;0
173370;1350;121;11.15702479;81;0;0;63.33333333;6;65;2700;4.428571429;1;0;0;0;0;0;0;0;0;;0;0
485853;32;4;8;0;0;0;100;1;30;64;2;0;0;0;0;0;0;0;0;0;;0;0
1532840;830;39;21.28205128;37;83.75;8;84.16666667;6;65;1660;50.71428571;2;0;0;0;0;0;0;0;0;;0;0
2699234;178;16;11.32833724;28;0;0;56.05296059;2;30;357;-1.229417313;1;0.362966142;0.167316939;1;1;1;0.029185945;0.055382923;2;4;0.5;1
648833;22;2;11;0;0;0;0;0;30;44;0;0;0;0;0;0;0;0;0;0;;0;0
560430;211;9;23.44444444;41;100;1;71;2;40;422;0;1;0;0;0;0;0;0;0;0;;0;0
339379;412;58;7.103448276;23;100;5;89.5;6;65;824;0.272727273;5;0.308981877;0.128414817;0;0;2;0.020078493;0.034632035;0;5;0;0
613946;408;40;10.2;81;100;4;79.8;5;65;816;-0.222222222;4;0;0;0;0;0;0;0;0;;0;0
597894;2851;134;21.2761194;34;92;5;77.83333333;6;65;5702;-0.181818182;5;0;0;0;0;0;0;0;0;;0;0
2338535;187;20;9.35;11;22;1;59.25;4;40;374;-0.6;1;0;0;0;0;0;0;0;0;;0;0
633921;389;29;13.4137931;44;0;0;84.5;6;65;778;4;0;0;0;0;0;0;0;0;0;;0;0
626055;241;26;9.269230769;59;0;0;61;1;40;482;1;0;0;0;0;0;0;0;0;0;;0;0
567429;313;33;9.484848485;10;100;4;78.6;5;65;626;0.222222222;4;0;0;0;0;0;0;0;0;;0;0
2702867;7761;248;31.38813281;98;51.28349369;4;70.86987095;8;65;15521;26.86805378;0;0.686091115;0.316108242;10;5;19;0.074544977;0.187469316;26;37;0.702702703;1
379265;941;48;19.60416667;59;53;2;81.5;2;40;1882;-0.25;2;0;0;0;0;0;0;0;0;;0;0
528846;5430;209;25.98086124;411;73.42857143;7;61.16666667;6;40;10860;-0.857142857;7;0;0;0;0;0;0;0;0;;0;0
234859;401;48;8.354166667;46;73.57142857;7;69.66666667;6;65;802;-0.5;7;0;0;0;0;0;0;0;0;;0;0
1981053;57;14;4.071428571;2;80;3;79.75;4;30;114;75.85714286;1;0;0;0;0;0;0;0;0;;0;0
2700233;601;51;11.88407066;30;94.76219721;4;77.61303309;5;65;1201;4.222870487;4;0.706666641;0.27866711;1;1;2;0.053869516;0.086389867;3;5;0.6;1
637691;881;59;14.93220339;66;47.33333333;3;51.3;10;40;1762;-4.923076923;6;0;0;0;0;0;0;0;0;;0;0
554203;330;21;15.71428571;31;100;1;50;1;30;660;-3;1;0.407874195;0.216859694;1;1;1;0.048477381;0.091597749;3;5;0.6;1
687185;440;21;20.95238095;25;0;0;72.8;5;65;880;1.4;0;0;0;0;0;0;0;0;0;;0;0
2702288;1401;95;14.97332204;117;83.74664522;5;63.52948398;6;40;2803;-0.783596063;7;0.343366673;0.160159606;0;0;2;0.075664555;0.138172478;2;5;0.4;1
2702849;5997;185;32.58649329;252;0;0;63.30301572;5;65;11994;0.213937623;1;0.728042139;0.316688959;7;5;19;0.114235503;0.354655262;27;37;0.72972973;1
609381;99;9;11;23;0;0;0;0;30;198;0;0;0;0;0;0;0;0;0;0;;0;0
648416;1307;65;20.10769231;198;0;0;56.2;5;65;2614;1;1;0;0;0;0;0;0;0;0;;0;0
2703155;1151;55;21.52701164;45;0;0;75.98018506;5;65;2302;0.267182512;0;0.664861571;0.300421442;5;2;17;0.046000245;0.102378379;11;26;0.423076923;1
579316;109;9;12.11111111;3;92;5;71;6;65;218;-1.090909091;5;0;0;0;0;0;0;0;0;;0;0
604655;336;27;12.44444444;34;30;1;66.66666667;3;30;672;-19;3;0;0;0;0;0;0;0;0;;0;0
303985;381;24;15.875;23;0;0;74.8;5;65;762;-2.2;2;0.708947973;0.293825029;4;3;5;0.048525954;0.10995671;6;14;0.428571429;1
2701480;1381;118;11.7460958;51;100;5;78.28610536;6;65;2762;-1.806585408;5;0.596712013;0.244387013;1;1;2;0.062157365;0.088663055;3;5;0.6;1
607555;1897;124;15.2983871;163;33;1;46;9;40;3794;-1.181818182;5;0;0;0;0;0;0;0;0;;0;0
383694;1194;99;12.06060606;118;0;0;86;6;65;2388;4.428571429;0;0;0;0;0;0;0;0;0;;0;0
